n°ordre-alph18012,nom,nom,insee,section,superficie,intendance,election,subdelegation,grenier,coutume,parlement,bailliage,gouvernement,diocese,archidiacone,doyenne,vocable,presentateur,V_1250_f,V_1616_f,V_1665_f,V_1680_f_tot,V_1680_f_masc,V_1686_f_tot,V_1686_f_masc,V_1693_h,V_1700_f,V_1709_f,V_1710_f,V_1713_f,V_1720_f,V_1725_f,V_1725_g,V_1726_f,V_1726_g,V_1730_f,V_1735_f_1,V_1735_f_2_totaux,V_1735_f_2_masc,V_1741_f,V_1743_f,V_1745_f_tot,V_1745_f_masc,V_1746_f_tot,V_1746_f_masc,V_1755_f_tot,V_1755_f_masc,V_1757_f_tot,V_1757_f_masc,V_1766_f,V_1768_f,V_1774_f,V_1775_f_tot,V_1775_f_masc,V_1785_f_tot,V_1785_f_masc,V_1786_f,V_1786_g,V_1787_f,V_1787_g,V_1788_f,V_1788_g,V_1789_f1,V_1789_g,V_1789_f_2,V_1789_f_3,district_1790,canton_1790,canton_1801,arrondissement_1982,canton _1982,V_1790_f,V_1790_h,V_1793_h,V_an_II_h,V_an_IV_h,V_1801_h,V_an_XII_h,V_1806_h,V_1820_h,V_1826_h,V_1831_h,V_1836_h,V_1841_h,V_1846_h,V_1851_h,V_1856_h,V_1861_h,V_1866_h,V_1872_h,V_1876_h,V_1881_h,V_1886_h,V_1891_h,V_1896_h,V_1901_h,V_1906_h,V_1911_h,V_1921_h,V_1926_h,V_1931_h,V_1936_h,V_1946_h,V_1954_h,V_1962_a_h,V_1962_b_h,V_1968_h,V_1975_h,V_1982_h,lat,lon
32934,Saint-Léger-des-Aubées,Saint-Léger-des-Aubées,28344,s_o,1318,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Auneau,saint Léger,chapitre de Chartres,90,n_c,48,n_c,n_c,n_c,n_c,n_c,n_c,65,n_c,67,65,57,186,63,226,n_c,59,n_c,n_c,65,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,65,64,53,n_c,n_c,n_c,n_c,68,226,68,223,69,218,70,220,lac.,n_c,Janville,Sainville,Auneau,Chartres,Auneau,72,350,lac.,278,lac.,286,308,304,283,316,336,353,328,341,371,390,361,404,409,400,401,397,385,372,361,353,358,345,344,343,325,306,248,225,234,205,192,232,,
33048,Saint-Lubin-de-Cravant,Saint-Lubin-de-Cravant,28346,s_o,693,Alençon,Verneuil,Châteauneuf-en-Thymerais ,Brézolles,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Brézolles,saint Lubin,abbé de Coulombs,96,n_c,n_c,lac.,lac.,lac.,lac.,n_c,n_c,30,n_c,34,5,26,91,26,90,n_c,n_c,lac.,lac.,n_c,n_c,lac.,lac.,n_c,n_c,lac.,lac.,lac.,lac.,lac.,n_c,n_c,lac.,lac.,lac.,lac.,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Dreux,Saint-Lubin-des-Joncherets,Brézolles,Dreux,Brézolles,n_c,112,111,119,147,145,153,164,140,165,132,136,133,121,116,120,131,132,100,109,105,106,110,99,100,115,95,98,86,83,84,74,75,50,51,57,51,53,,
33047,Saint-Lubin-de-la-Haye,Saint-Lubin-de-la-Haye,28347,s_o,1432,Paris,Dreux,Dreux,Dreux et Montfort-l’Amaury ,Montfort-l’Amaury,Paris,Montfort-l’Amaury,Île-de-France,Chartres,Pinserais,Mantes,saint Lubin ,abbé d’Ivry,104,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,28,n_c,143,121,116,351,112,400,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,121,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Dreux,Bû,Anet,Dreux,Anet,n_c,544,613,575,640,675,696,672,705,750,752,753,775,760,800,732,715,702,680,650,658,652,631,616,607,570,572,526,536,531,492,493,415,359,361,392,432,559,,
33050,Saint-Lubin-des-Joncherets,Saint-Lubin-des-Joncherets,28348,mi-partie,1446,Paris,Dreux,Dreux,Dreux ,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Brézolles,saint Lubin ,archidiacre de Dreux,120,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,49!,n_c,268,275,271!,725!,285!,806!,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,275,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Dreux,Saint-Lubin-des-Joncherets,Brézolles,Dreux,Brézolles,n_c,2008,1394,1410,1531,1484,1440,1459,1506,1621,1532,1539,1521,1558,1525,1726,1672,1806,1618,1828,1827,1848,1879,1818,1643,1549,1577,1464,1382,1239,1133,1203,1327,1251,1287,1882,2304,3586,,
,Saint-Lubin-des-Joncherets,Saint-Lubin-des-Joncherets,28348,mi-partie,s_o,Alençon,Verneuil,Senonches,Dreux ,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,s_o,s_o,s_o,s_o,s_o,s_o,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,5,n_c,3,5,lac.,lac.,lac.,lac.,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,lac.,n_c,n_c,n_c,n_c,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,,
,Saint-Lubin-des-Joncherets,Saint-Lubin-des-Joncherets,28348,mi-partie,s_o,Rouen,Évreux,Évreux,Dreux ,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,s_o,s_o,s_o,s_o,s_o,s_o,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,lac.,n_c,n_c,n_c,lac.,lac.,lac.,lac.,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,lac.,n_c,n_c,n_c,n_c,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,,
33056,Saint-Lucien,Saint-Lucien,28349,s_o,871,Orléans,Chartres,Chartres,Dreux,Chartres,Paris,Montfort-l’Amaury,Île-de-France,Chartres,Grand archidiaconé,Épernon,saint Lucien ,abbé de Saint-Père,s_i,n_c,65,n_c,n_c,n_c,n_c,n_c,n_c,53,n_c,55,53,56,196,60,257,n_c,54,n_c,n_c,53,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,53,52,51,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Dreux,Nogent-le-Roi,Nogent-le-Roi,Dreux,Nogent-le-Roi,n_c,230,262,236,lac.,256,272,278,288,300,323,315,320,344,367,365,363,346,308,303,283,286,283,284,277,279,258,246,234,222,206,208,213,169,175,129,153,167,,
33062,Saint-Luperce,Saint-Luperce,28350,s_o,1435,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Courville,saint Luperce,grand archidiacre,80,n_c,74,n_c,n_c,n_c,n_c,n_c,n_c,61,n_c,48,61,62,227,63,236,n_c,67,n_c,n_c,61,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,61,79,67,n_c,n_c,n_c,n_c,98,316,106,343,106,334,104,332,lac.,n_c,Chartres,Bailleau-l’Évêque,Courville,Chartres,Courville-sur-Eure,n_c,484,lac.,484,lac.,439,510,503,513,568,542,576,554,572,591,618,645,624,600,569,593,571,569,530,520,537,541,512,488,506,522,539,504,497,510,514,530,665,,
16787,Saint-Maixme-Hauterive,Hauterive,28351,B,s_o,Alençon,Verneuil,Châteauneuf-en-Thymerais ,Dreux,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Dreux,saint Nicolas,prieur de Thimert,22,n_c,n_c,32,27,n_c,n_c,n_c,n_c,34,n_c,34,34,25,81,30,82,n_c,n_c,36,31,n_c,n_c,30,24,n_c,n_c,36,24,lac.,lac.,lac.,n_c,n_c,42,36,39,38,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Châteauneuf-en-Thymerais,Châteauneuf-en-Thymerais,Châteauneuf-en-Thymerais,s_i,s_i,45,160,lac.,163,lac.,161,154,155,133,149,171,158,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,,
33084,Hauterive,Saint-Maixme-Hauterive,28351,A,3195,Alençon,Verneuil,Châteauneuf-en-Thymerais ,Dreux,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Dreux,saint Même,prieur de Saint-Arnoul-en-Yvelines ,77,n_c,n_c,85,73,n_c,n_c,n_c,n_c,95,n_c,105,95,84,167,82,271,n_c,n_c,102,84,n_c,n_c,93,68,n_c,n_c,102,80,lac.,lac.,lac.,n_c,n_c,lac.,lac.,95,80,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Châteauneuf-en-Thymerais,Châteauneuf-en-Thymerais,Châteauneuf-en-Thymerais,Dreux,Châteauneuf-en-Thymerais,107,498,lac.,439,lac.,380,390,422,338,362,359,382,530,629,632,606,631,592,552,533,511,556,556,506,497,477,431,394,440,388,378,382,362,291,307,234,243,265,,
33490,Saint-Martin-de-Nigelles,Saint-Martin-de-Nigelles,28352,s_o,1231,Orléans,Chartres,Chartres,Dreux,Montfort-l’Amaury,Paris,Montfort-l’Amaury,Île-de-France,Chartres,Grand archidiaconé,Épernon,saint Martin,grand archidiacre,76,147,147,n_c,n_c,n_c,n_c,n_c,n_c,131,n_c,111,131,102,340,105,332,n_c,130,n_c,n_c,131,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,131,133,127,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Dreux,Nogent-le-Roi,Nogent-le-Roi,Chartres,Maintenon,n_c,741,748,748,lac.,698,690,753,781,808,824,781,783,795,767,761,725,747,720,683,678,643,652,612,538,519,507,451,492,457,455,376,367,330,348,363,619,944,,
19860,Saint-Maur-sur-le-Loir,Lolon,28353,B,s_o,Orléans,Châteaudun,Châteaudun,Bonneval,Chartres,Paris,Chartres,Orléanais,Chartres,Dunois,Beauce,saint Martin,abbé de Bonneval,25,n_c,16,n_c,n_c,n_c,n_c,n_c,n_c,15,n_c,16,15,15,59,15,63,n_c,15,n_c,n_c,17,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,15,18,n_c,n_c,n_c,n_c,n_c,16,66,18,75,18,69,19,73,lac.,n_c,Châteaudun,Bonneval,Bonneval,s_i,s_i,n_c,73,lac.,lac.,lac.,67,76,91,52,65,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,,
33523,Lolon,Saint-Maur-sur-le-Loir,28353,A,1654,Orléans,Châteaudun,Châteaudun,Bonneval,Chartres,Paris,Chartres,Orléanais,Chartres,Dunois,Beauce,saint Maur,abbé de Bonneval,100,n_c,60,n_c,n_c,n_c,n_c,n_c,n_c,69,n_c,73,69,65,201,70,238,n_c,65,n_c,n_c,60,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,69,81,n_c,n_c,n_c,n_c,n_c,86,230,75,232,83,193,89,237,60,n_c,Châteaudun,Bonneval,Bonneval,Châteaudun,Bonneval,n_c,328,lac.,365,lac.,363,322,329,345,386,510,530,551,569,610,605,590,584,562,525,537,545,557,535,509,496,503,433,414,381,372,402,387,337,362,301,267,355,,
32058,Saint-Germain de l’Épinay,Saint-Germain de l’Épinay,28354,B,s_o,Orléans,Chartres,Chartres,Chartres,Grand Perche,Paris,Chartres,Maine,Chartres,Dreux,Brézolles,saint Germain,abbé de Saint-Martin de Séez,15,n_c,21,n_c,n_c,n_c,n_c,n_c,n_c,21,n_c,27,21,18,52,18,43,n_c,29,n_c,n_c,21,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,21,29,31,n_c,n_c,n_c,n_c,36,103,35,102,30,85,28,81,lac.,n_c,Châteauneuf-en-Thymerais,La Loupe,La Loupe,s_i,s_i,34,135,lac.,121,131,151,140,154,137,159,127,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,,
33576,Saint-Maurice-Saint-Germain,Saint-Maurice-Saint-Germain,28354,A,1219,Orléans,Chartres,Chartres,Chartres,Châteauneuf-en-Thymerais,Paris,Chartres,Maine,Chartres,Grand archidiaconé,Perche ,saint Maurice,évêque de Chartres,34,n_c,52,n_c,n_c,n_c,n_c,160,n_c,65,n_c,59,65,50,131,51,139,n_c,74,n_c,n_c,65,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,65,62,n_c,n_c,n_c,n_c,n_c,66,193,67,195,70,201,71,203,lac.,n_c,Châteauneuf-en-Thymerais,La Loupe,La Loupe,Nogent-le-Rotrou ,La Loupe,73,312,lac.,330,340,285,344,355,309,287,286,489,486,489,558,516,497,486,518,510,528,485,452,381,386,367,369,350,337,302,268,268,239,232,234,261,366,378,,
33843,Saint-Ouen-Marchefroy,Saint-Ouen-Marchefroy,28355,s_o,921,Paris,Dreux,Dreux,Dreux,Chartres,Paris,Chartres,Île-de-France,Chartres,Pinserais,Mantes,saint Ouen,abbé du Bec-Hélouin,65,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,42,n_c,65,61,70,177,72,213,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,61,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,lac.,n_c,Dreux,Anet,Anet,Dreux,Anet,n_c,454,544,456,lac.,512,467,449,414,413,462,513,500,508,504,502,420,390,357,369,334,321,327,325,301,289,283,247,234,225,212,201,209,202,210,198,191,193,,
34035,Saint-Pellerin,Saint-Pellerin,28356,s_o,1368,Orléans,Châteaudun,Châteaudun,Châteaudun,Blois,Paris,Blois,Maine,Chartres,Dunois,Perche,saint Pélerin,évêque de Chartres,80,n_c,99,n_c,n_c,n_c,n_c,n_c,n_c,97,n_c,91,97,58,200,80,296,n_c,63,n_c,n_c,73,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,97,90,n_c,n_c,n_c,n_c,n_c,57,235,71,287,71,289,71,289,83,n_c,Châteaudun,Arrou,Cloyes,Châteaudun,Cloyes-sur-le-Loir,n_c,500,lac.,476,lac.,461,480,474,460,531,606,700,735,762,501,503,528,509,484,442,450,468,577,502,530,585,590,544,578,605,617,506,536,430,454,368,320,305,,
34070,Saint-Piat,Saint-Piat,28357,s_o,1129,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Épernon,saint Piat ,abbé de Josaphat,260,221,229,n_c,n_c,n_c,n_c,n_c,n_c,282,n_c,173,282,171,539,164,528,n_c,191,n_c,n_c,282,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,182,174,272,n_c,n_c,n_c,n_c,207,618,207,626,210,632,209,625,lac.,n_c,Chartres,Maintenon,Maintenon,Chartres,Maintenon,n_c,804,lac.,804,lac.,859,887,892,830,873,852,871,843,854,856,815,784,777,733,735,723,692,666,654,636,630,618,577,664,675,616,670,582,615,631,679,832,836,,
34281,Saint-Prest,Saint-Prest,28358,s_o,1671,Paris,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Épernon,saint Prest,abbesse de Jouarre,220,236,173,n_c,n_c,n_c,n_c,n_c,n_c,200,n_c,162,200,175,577,172,580,n_c,213,n_c,n_c,100,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,200,149,171,n_c,n_c,n_c,n_c,232,707,230,701,238,715,237,717,lac.,n_c,Chartres,Chartres,Chartres Nord,Chartres,Chartres Nord-Est,n_c,1060,lac.,1060,lac.,1222,1177,1206,1187,1233,1087,1135,1126,1184,1148,1125,1131,1101,1004,1007,923,957,943,1004,959,945,980,870,861,848,903,999,972,962,991,1118,1224,1483,,
34415,Saint-Rémy-sur-Avre,Saint-Rémy-sur-Avre,28359,s_o,1305,Orléans,Verneuil,Crécy ,Dreux,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Brézolles,saint Remi,abbé de Coulombs,80,n_c,n_c,lac.,lac.,lac.,lac.,n_c,n_c,108,n_c,100,108,78,330,84,279,n_c,lac.,lac.,lac.,n_c,n_c,lac.,lac.,n_c,n_c,lac.,lac.,n_c,n_c,lac.,lac.,n_c,lac.,lac.,lac.,lac.,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Dreux,Saint-Lubin-des-Joncherets,Brézolles,Dreux,Brézolles,n_c,498,529,529,583,772,802,851,849,1062,1044,1211,1146,1291,1363,1461,1421,1729,1652,1796,1806,1835,1893,1849,1772,1840,1754,1675,1614,1489,1369,1205,1427,1710,1756,1876,2524,3034,,
,Marville les Bois,Levasville,28360,B,s_o,Alençon,Verneuil,La Ferté-Vidame ,Chartres,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Dreux,saint Martin,prieur de Thimert,49,n_c,n_c,lac.,lac.,lac.,lac.,n_c,n_c,146,n_c,108,146,120,250,117,329,n_c,n_c,69,29,n_c,n_c,24,22,n_c,n_c,lac.,lac.,lac.,lac.,lac.,n_c,n_c,39,35,45,39,18,66,18,66,22,64,22,64,n_c,n_c,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,,
21482,Saint-Sauveur-Marville,Marville les Bois,28360,C,s_o,Alençon,Verneuil,La Ferté-Vidame ,Dreux,Chartres,Paris,Chartres,Normandie,Chartres,Dreux,Dreux,Notre Dame,abbé de Saint-Vincent,20,n_c,n_c,lac.,lac.,33,28,n_c,n_c,87,n_c,95,87,86,237,90,268,n_c,n_c,99,79,n_c,n_c,102,84,n_c,n_c,118,99,lac.,lac.,lac.,n_c,n_c,123,107,140,125,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,lac.,n_c,Châteauneuf-en-Thymerais,Châteauneuf-en-Thymerais,Châteauneuf-en-Thymerais,s_i,s_i,160,560,lac.,489,lac.,503,563,475,455,413,393,374,354,353,339,390,351,354,396,350,333,334,335,304,281,311,299,268,275,313,273,259,217,178,184,194,s_i,s_i,,
34579,Levasville,Saint-Sauveur-Marville,28360,A,1884,Alençon,Verneuil,la Ferté-Vidame,Dreux,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Dreux,saint Sauveur ,prieur de Thimert,12,n_c,n_c,lac.,lac.,lac.,lac.,n_c,n_c,lac.,n_c,lac.,lac.,96,169,94,255,n_c,n_c,82,62,n_c,n_c,79,64,n_c,n_c,lac.,lac.,lac.,lac.,lac.,n_c,n_c,94,88,83,73,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Châteauneuf-en-Thymerais,Châteauneuf-en-Thymerais,Châteauneuf-en-Thymerais,Dreux,Châteauneuf-en-Thymerais,157,483,lac.,376,lac.,550,593,537,442,438,409,429,438,433,388,390,363,342,388,347,353,332,328,322,345,320,318,298,272,268,275,273,252,223,235,217,390,447,,
34787,Saint-Symphorien-le-Château,Saint-Symphorien-le-Château,28361,s_o,939,Orléans,Chartres,Chartres,Dourdan ,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Épernon,saint Symphorien,abbé de Bonneval,140,143,109,n_c,n_c,n_c,n_c,n_c,n_c,105,n_c,106,105,94,237,91,278,n_c,109,n_c,n_c,105,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,105,107,108,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,lac.,n_c,Chartres,Gallardon,Maintenon,Chartres,Maintenon,n_c,470,lac.,470,395,425,429,443,505,518,461,470,441,484,509,452,434,427,429,415,401,405,400,393,377,350,373,277,252,265,255,295,270,266,276,297,250,388,,
34938,Saint-Victor-de-Buthon,Saint-Victor-de-Buthon,28362,s_o,2772,Alençon,Mortagne,Nogent-le-Rotrou,Rémalard,Grand Perche,Paris,Bellême,Maine,Chartres,Grand archidiaconé,Perche,saint Victor,bénédictins de Bonne-Nouvelle d’Orléans,196,n_c,n_c,n_c,n_c,244,208,827,n_c,272,n_c,167,155,164,604,160,606,n_c,n_c,209,185,n_c,n_c,n_c,n_c,208,178,n_c,n_c,207,181,155,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Nogent-le-Rotrou,Champrond,La Loupe,Nogent-le-Rotrou ,La Loupe,n_c,1040,lac.,1042,lac.,859,1127,1074,1047,1093,1050,1066,1148,1083,1136,1038,984,1010,990,950,878,868,859,853,840,850,802,740,754,728,656,678,591,580,613,555,482,471,,
35041,Sainville,Sainville,28363,s_o,2187,Orléans,Chartres,Chartres,Etampes,Orléans,Paris,Orléans,Orléanais,Chartres,Grand archidiaconé,Rochefort,saint Pierre,abbé de Saint-Benoît-sur-Loire,140,lac.,136,n_c,n_c,n_c,n_c,n_c,n_c,134,n_c,113,134,118,442,116,460,n_c,130,n_c,n_c,134,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,134,120,92,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Janville,Sainville,Auneau,Chartres,Auneau,124,640,lac.,539,lac.,532,570,602,647,667,528,574,565,579,583,638,617,589,581,586,574,584,626,674,655,654,647,633,648,665,663,703,571,529,561,584,592,627,,
35258,Sancheville,Sancheville,28364,s_o,2177,Orléans,Châteaudun,Châteaudun,Janville,Chartres,Paris,Chartres,Orléanais,Chartres,Dunois,Beauce,saint Pierre,abbé de la Madeleine de Châteaudun,144,n_c,144,n_c,n_c,n_c,n_c,n_c,n_c,180,n_c,173,180,174,411,171,406,n_c,165,n_c,n_c,74,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,180,182,n_c,n_c,n_c,n_c,n_c,206,731,211,737,211,737,215,756,lac.,n_c,Châteaudun,Sancheville,Bonneval,Châteaudun,Bonneval,n_c,740,lac.,808,858,727,784,836,886,955,1010,962,934,1006,1029,1064,1054,1100,1059,995,1005,1030,1038,1022,1006,1009,977,796,766,794,752,718,730,726,764,845,835,877,,
35269,Sandarville,Sandarville,28365,s_o,951,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Brou,saint Martin et saint Jouvin,chapitre de Chartres,84,208,63,n_c,n_c,n_c,n_c,n_c,n_c,62,n_c,76,62,71,245,68,224,n_c,75,n_c,n_c,62,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,62,85,48,n_c,n_c,n_c,n_c,93,281,95,303,96,322,96,305,lac.,n_c,Chartres,Illiers,Illiers,Chartres,Illiers-Combray,n_c,388,lac.,388,lac.,376,420,403,384,404,415,423,405,403,411,405,382,398,391,388,380,366,364,341,345,323,339,304,310,307,300,315,276,246,250,243,235,234,,
35309,Santeuil,Santeuil,28366,s_o,924,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Auneau,saint Gilles,évêque de Chartres,140,n_c,52,n_c,n_c,n_c,n_c,n_c,n_c,62,n_c,74,62,54,162,53,172,n_c,75,n_c,n_c,62,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,62,69,69,n_c,n_c,n_c,n_c,68,224,64,216,62,214,63,213,lac.,n_c,Janville,Sainville,Auneau,Chartres,Auneau,70,279,lac.,309,lac.,305,306,310,302,278,269,309,301,300,288,261,267,297,289,297,259,275,290,288,292,289,280,265,279,257,234,255,241,209,219,204,176,205,,
35311,Santilly,Santilly,28367,s_o,1766,Orléans,Orléans,Orléans,Janville,Orléans,Paris,Orléans,Orléanais,Orléans,Beauce,s_o,saint Pantaléon,chapitre de Saint-Aignan d’Orléans,n_c,80,85,n_c,n_c,n_c,n_c,n_c,n_c,78,n_c,90,78,85,276,97,310,n_c,90,n_c,n_c,116,90,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,78,103,n_c,n_c,n_c,n_c,n_c,103,405,105,407,109,439,109,442,n_c,n_c,Janville,Janville,Janville,Chartres,Janville,113,436,lac.,456,lac.,465,508,454,514,558,561,577,595,602,611,605,550,571,566,536,560,610,587,549,568,604,560,540,532,534,520,515,494,424,444,402,361,312,,
35444,La Saucelle,La Saucelle,28368,mi-partie,s_o,Paris,Dreux,Dreux,Brézolles ,Chartres,Paris,Dreux,Maine,Chartres,Dreux,Brézolles,sainte Anne ,abbé de Saint-Vincent,54,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,61,n_c,96!,117!,90!,289!,89!,317!,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,80,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Châteauneuf-en-Thymerais,Brézolles,Senonches,s_i,s_i,113,404,lac.,446,450,458,510,506,500,531,434,417,405,366,414,422,418,392,376,340,338,304,313,291,248,258,243,215,226,225,207,224,226,186,202,162,lac.,lac.,,
